question_id,dataset_source,task_complexity,complexity_score,acc_per_1k_tokens_adaptive,acc_per_1k_tokens_single-agent,acc_per_1k_tokens_static_multi-agent,is_correct_adaptive,is_correct_single-agent,is_correct_static_multi-agent,routing_decision_adaptive,routing_decision_single-agent,routing_decision_static_multi-agent,token_cost_adaptive,token_cost_single-agent,token_cost_static_multi-agent
MAGBENCH_d2f3fa53-c024-4179-bf34-169fd7b99fc9,MedAgentsBench,Simple,0.0237,0.0,0.0,0.3451,0,0,1,solo,solo,group-3,317,317,2898
MAGBENCH_d31db168-d292-495b-a874-4ea4e0adb69d,MedAgentsBench,Simple,0.0137,0.0,0.0,0.0,0,0,0,solo,solo,group-3,142,142,2221
MAGBENCH_d326533c-505c-41cf-b6ed-e4bee357707c,MedAgentsBench,Simple,0.0217,2.7027,2.7027,0.33,1,1,1,solo,solo,group-3,370,370,3030
MAGBENCH_d3298813-ec9f-4fb0-8f6d-be5d39543480,MedAgentsBench,Simple,0.0357,3.2051,3.2051,0.3433,1,1,1,solo,solo,group-3,312,312,2913
MAGBENCH_d32f0f04-48eb-4a63-bae0-705aed8793a3,MedAgentsBench,Simple,0.0237,0.0,0.0,0.0,0,0,0,solo,solo,group-3,407,407,2908
MAGBENCH_d3629a0f-c519-46c6-bb27-a33adc0ac0fc,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,112,112,2962
MAGBENCH_d3d896df-5856-43da-9baa-4f4ddaefde74,MedAgentsBench,Simple,0.0257,5.2356,5.2356,0.3837,1,1,1,solo,solo,group-3,191,191,2606
MAGBENCH_d462a540-afc7-4f6a-a396-daddb1b5c3ef,MedAgentsBench,Simple,0.0197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,334,334,2798
MAGBENCH_d4bab786-97f4-4ab9-be9f-f4fdf77c4c7f,MedAgentsBench,Simple,0.0357,4.0,4.0,0.3615,1,1,1,solo,solo,group-3,250,250,2766
MAGBENCH_d4d54e039070a655910b191d5a535a2789fe99d0595bba8d54637368a0e3fa33,MedAgentsBench,Simple,0.0397,3.7594,3.7594,0.3324,1,1,1,solo,solo,group-3,266,266,3008
MAGBENCH_d4f6fc8c-f415-4619-9831-8da71140bbac,MedAgentsBench,Simple,0.0197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,198,198,2172
MAGBENCH_d50419e1-2a30-4eee-bc64-d8ed11d958cb,MedAgentsBench,Simple,0.0677,0.0,0.0,0.0,0,0,0,solo,solo,group-3,336,336,3033
MAGBENCH_d5070ff9-a3de-4f6c-a9ba-12918fa6ef04,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,289,289,2428
MAGBENCH_d544a9740c72dcab4271857d5c9255c84e4e710aee6b00354ea0829190dc017f,MedAgentsBench,Moderate,0.1197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,424,424,3109
MAGBENCH_d5501e81-deb1-4fc4-bbf8-d8344d44f673,MedAgentsBench,Simple,0.0317,4.2194,4.2194,0.3706,1,1,1,solo,solo,group-3,237,237,2698
MAGBENCH_d5f7c86d-3441-4fdd-8618-8510dbead871,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,296,296,2639
MAGBENCH_d6094ebe-a5b0-49fe-8443-6d9eeabff0fb,MedAgentsBench,Simple,0.0097,0.0,0.0,0.0,0,0,0,solo,solo,group-3,315,315,2787
MAGBENCH_d68d6158-666d-424d-9f9b-26cf0fe6acf5,MedAgentsBench,Simple,0.0457,0.0,0.0,0.0,0,0,0,solo,solo,group-3,294,294,2945
MAGBENCH_d73fd51d-04c8-44c3-a4af-6b1cf3c3d88c,MedAgentsBench,Simple,0.0257,4.2017,4.2017,0.0,1,1,0,solo,solo,group-3,238,238,2386
MAGBENCH_d7889f090c29811739fb69ae57b323cca3c42f50cb1fb7146d989ecacb912a5e,MedAgentsBench,Moderate,0.1217,2.1142,2.1142,0.0,1,1,0,solo,solo,group-3,473,473,3456
MAGBENCH_d79a6a3c-0b37-4f9f-aeb9-483298fdb4e2,MedAgentsBench,Simple,0.0197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,267,267,2394
MAGBENCH_d8458f0b-fe46-465b-9f9d-85ff2379f6e1,MedAgentsBench,Simple,0.0197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,122,122,2264
MAGBENCH_d8a98adf-739e-4e14-9236-e3bb4f0cd91e,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,289,289,2623
MAGBENCH_d8d4dc47-e669-4f12-a089-b1a362fc0c51,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,214,214,2647
MAGBENCH_d95f1158-fa4b-4229-98c5-40f4dc2bacec,MedAgentsBench,Moderate,0.1817,0.0,0.0,0.0,0,0,0,solo,solo,group-3,547,547,3548
MAGBENCH_d98f10a4-8b10-44bd-8160-ec5719d2f4c1,MedAgentsBench,Simple,0.0317,3.4965,3.4965,0.3457,1,1,1,solo,solo,group-3,286,286,2893
MAGBENCH_da27e783-4c0b-4621-bc3d-938a109d8425,MedAgentsBench,Simple,0.0437,0.0,0.0,0.363,0,0,1,solo,solo,group-3,317,317,2755
MAGBENCH_db481d43-eaa9-45e9-8e23-4416d4894eb4,MedAgentsBench,Simple,0.0617,0.0,0.0,0.0,0,0,0,solo,solo,group-3,373,373,2884
MAGBENCH_db529a12-e737-4028-ab55-43f4e97fa109,MedAgentsBench,Simple,0.0657,0.0,0.0,0.0,0,0,0,solo,solo,group-3,412,412,2749
MAGBENCH_db661878-b25b-42f5-9cc6-2dffda4cb3b2,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,161,161,1797
MAGBENCH_dbd24ee5-8032-4316-9330-fe831f819c40,MedAgentsBench,Simple,0.0537,3.003,3.003,0.3405,1,1,1,solo,solo,group-3,333,333,2937
MAGBENCH_dbd6efef-b527-48fe-86f3-2f0f6b861718,MedAgentsBench,Simple,0.0357,3.5842,3.5842,0.3359,1,1,1,solo,solo,group-3,279,279,2977
MAGBENCH_dbf75aad-9f19-4edb-9fba-6245c880b59c,MedAgentsBench,Simple,0.0237,0.0,0.0,0.0,0,0,0,solo,solo,group-3,382,382,2664
MAGBENCH_dc248bc1-20c6-4aca-a7db-3642df59fe8a,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,260,260,2112
MAGBENCH_dc59a224-08b1-4438-8176-03e96dcf8392,MedAgentsBench,Simple,0.0217,0.0,0.0,0.0,0,0,0,solo,solo,group-3,229,229,2822
MAGBENCH_dc8f8f08-ca45-4ad5-ad3f-278eb9e2bd49,MedAgentsBench,Simple,0.0337,0.0,0.0,0.0,0,0,0,solo,solo,group-3,313,313,2440
MAGBENCH_dc99feed-a4eb-42de-84bb-f86f4f1812ac,MedAgentsBench,Simple,0.0197,5.8824,5.8824,0.381,1,1,1,solo,solo,group-3,170,170,2625
MAGBENCH_dce755d7-6fd9-4ec6-b136-74ead349da24,MedAgentsBench,Simple,0.0237,5.7471,5.7471,0.4448,1,1,1,solo,solo,group-3,174,174,2248
MAGBENCH_dd210467-68c5-4566-9cad-34e5ffa22bc9,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,240,240,2225
MAGBENCH_de06c967-1c49-42ad-a5bb-ddaf1f0a9e59,MedAgentsBench,Simple,0.0357,0.0,0.0,0.0,0,0,0,solo,solo,group-3,294,294,2884
MAGBENCH_de4374af-70ba-41e4-b46a-5159e73a690e,MedAgentsBench,Simple,0.0357,0.0,0.0,0.3867,0,0,1,solo,solo,group-3,174,174,2586
MAGBENCH_dec39d56-fcb3-4cf1-8e83-e09a09a8ce6e,MedAgentsBench,Simple,0.0177,0.0,0.0,0.0,0,0,0,solo,solo,group-3,279,279,2651
MAGBENCH_def993c5-605f-48c5-afb4-01a6f29fcc73,MedAgentsBench,Simple,0.0197,7.874,7.874,0.0,1,1,0,solo,solo,group-3,127,127,2303
MAGBENCH_df8ae3bc-aef6-48d0-8033-d715cfe36b3d,MedAgentsBench,Simple,0.0757,0.0,0.0,0.0,0,0,0,solo,solo,group-3,349,349,3048
MAGBENCH_dfd6bf3b-b4c4-48c9-87aa-4532fa309157,MedAgentsBench,Moderate,0.1277,2.6596,2.6596,0.0,1,1,0,solo,solo,group-3,376,376,3135
MAGBENCH_e0471ba9-d328-4924-b5e1-6d036b3005b6,MedAgentsBench,Simple,0.0257,5.6818,5.6818,0.4425,1,1,1,solo,solo,group-3,176,176,2260
MAGBENCH_e0952660-983f-4990-a8c6-d6b6bc19aca3,MedAgentsBench,Simple,0.0317,3.6496,3.6496,0.4112,1,1,1,solo,solo,group-3,274,274,2432
MAGBENCH_e0f9e4af-3c3f-49d3-a19a-f8b884951de6,MedAgentsBench,Simple,0.0397,0.0,0.0,0.0,0,0,0,solo,solo,group-3,125,125,2375
MAGBENCH_e14c42e1-754e-40a6-9b50-5d27b40e5a7d,MedAgentsBench,Simple,0.0297,3.937,3.937,0.3915,1,1,1,solo,solo,group-3,254,254,2554
MAGBENCH_e15bd12a-6b91-40be-a531-eef51948125d,MedAgentsBench,Simple,0.0137,0.0,0.0,0.0,0,0,0,solo,solo,group-3,164,164,3060
MAGBENCH_e1cf9f3f-2fd8-40e3-96c3-1a6ecb016b22,MedAgentsBench,Simple,0.0257,4.1667,4.1667,0.0,1,1,0,solo,solo,group-3,240,240,2719
MAGBENCH_e1e575e9-3c85-4c16-86ad-29f6ea41c627,MedAgentsBench,Simple,0.0297,0.0,0.0,0.3455,0,0,1,solo,solo,group-3,314,314,2894
MAGBENCH_e22b0ef5-df61-4475-b22b-30f2932f90fe,MedAgentsBench,Simple,0.0297,3.3003,3.3003,0.3571,1,1,1,solo,solo,group-3,303,303,2800
MAGBENCH_e2784a8a-04af-4ced-8bf8-e6c496245df2,MedAgentsBench,Simple,0.0457,2.849,2.849,0.3429,1,1,1,solo,solo,group-3,351,351,2916
MAGBENCH_e30ed9f31199cbf93bfea949426c653b3a5bab89113cec574b3f0963bdf41b77,MedAgentsBench,Simple,0.0237,0.0,0.0,0.0,0,0,0,solo,solo,group-3,285,285,2746
MAGBENCH_e321f1c5-710f-47d9-9632-b2a45152ea9d,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,277,277,2952
MAGBENCH_e3782486-d6bf-4ef2-8830-5cdfdcacb020,MedAgentsBench,Simple,0.039,0.0,0.0,0.0,0,0,0,solo,solo,group-3,332,332,2755
MAGBENCH_e3ff3b29-7ef6-41d9-bc6e-e3d6b52d340c,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,231,231,2253
MAGBENCH_e4281c68-9e8b-4802-9c1d-edf0de6c7195,MedAgentsBench,Simple,0.0197,3.012,3.012,0.3478,1,1,1,solo,solo,group-3,332,332,2875
MAGBENCH_e4443b0c-20d3-464c-800b-b1ffe606f65d,MedAgentsBench,Simple,0.0217,0.0,0.0,0.0,0,0,0,solo,solo,group-3,331,331,2800
MAGBENCH_e4610f09-b587-47c8-99ff-c8967f481322,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,215,215,2877
MAGBENCH_e60f51ab-3827-4ddd-9649-a6d601b9682c,MedAgentsBench,Simple,0.0177,0.0,0.0,0.0,0,0,0,solo,solo,group-3,188,188,2820
MAGBENCH_e621e03f-d935-427f-a7a7-14f6f9a0efab,MedAgentsBench,Simple,0.0977,2.6247,2.6247,0.3068,1,1,1,solo,solo,group-3,381,381,3259
MAGBENCH_e698d5622a5b212008bb3942cd31029fed27c0d5c04113d4421e3135a69ac2d1,MedAgentsBench,Simple,0.0097,0.0,0.0,0.0,0,0,0,solo,solo,group-3,154,154,2561
MAGBENCH_e6d619bc-90fe-44e0-b5c6-59c4b3a15720,MedAgentsBench,Simple,0.0864,0.0,0.0,0.0,0,0,0,solo,solo,group-3,376,376,3022
MAGBENCH_e737ad44-e48a-4f53-8077-79b181818e5f,MedAgentsBench,Simple,0.0137,4.9505,4.9505,0.3697,1,1,1,solo,solo,group-3,202,202,2705
MAGBENCH_e76e4afb-db7c-4a0e-99bd-1be821e11adf,MedAgentsBench,Simple,0.0757,4.1152,4.1152,0.3769,1,1,1,solo,solo,group-3,243,243,2653
MAGBENCH_e85a3e86-3c85-4691-ba5e-81189bae3d3d,MedAgentsBench,Simple,0.0357,0.0,0.0,0.0,0,0,0,solo,solo,group-3,218,218,2966
MAGBENCH_e891af5e-7b28-489c-b8a9-7beff3f76ead,MedAgentsBench,Simple,0.0137,0.0,0.0,0.0,0,0,0,solo,solo,group-3,267,267,2266
MAGBENCH_e8de9b5f-8d91-4770-b700-0a4ac5dd29e2,MedAgentsBench,Simple,0.0217,0.0,0.0,0.0,0,0,0,solo,solo,group-3,124,124,1781
MAGBENCH_e995894b-0611-4ae2-ae1f-0d35025845ae,MedAgentsBench,Simple,0.0397,0.0,0.0,0.0,0,0,0,solo,solo,group-3,331,331,2871
MAGBENCH_e9c312b7-2cc1-41ec-8daa-a55d69514721,MedAgentsBench,Simple,0.0117,0.0,0.0,0.0,0,0,0,solo,solo,group-3,276,276,3013
MAGBENCH_e9f755a1-3316-491b-8c3b-e0ace0866967,MedAgentsBench,Simple,0.0637,0.0,0.0,0.0,0,0,0,solo,solo,group-3,351,351,2921
MAGBENCH_ea52cf79-3622-4578-bbea-b66cb2833ca2,MedAgentsBench,Simple,0.0177,0.0,0.0,0.0,0,0,0,solo,solo,group-3,161,161,2388
MAGBENCH_eaa184bf-53c5-4755-bee8-a9153e587ff0,MedAgentsBench,Simple,0.0197,6.5359,6.5359,0.4132,1,1,1,solo,solo,group-3,153,153,2420
MAGBENCH_eaa33fd8-64a3-47a0-b13c-2b49a1f0e37f,MedAgentsBench,Simple,0.0237,0.0,0.0,0.0,0,0,0,solo,solo,group-3,280,280,2803
MAGBENCH_eace9551-5aa2-446b-bb1d-5d4c8e1e21ff,MedAgentsBench,Simple,0.0117,0.0,0.0,0.0,0,0,0,solo,solo,group-3,223,223,2400
MAGBENCH_eae98f93-8d7a-4920-9c80-298de99d64a8,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,199,199,2070
MAGBENCH_eb01af3c-48a4-484b-a376-1074eb7450e2,MedAgentsBench,Simple,0.0337,0.0,0.0,0.365,0,0,1,solo,solo,group-3,349,349,2740
MAGBENCH_eb49deaf-5611-4a19-8ad5-0cca73608043,MedAgentsBench,Simple,0.0237,0.0,0.0,0.0,0,0,0,solo,solo,group-3,182,182,2516
MAGBENCH_eb5d2e40-c7b7-4de2-a394-26b3ce685746,MedAgentsBench,Simple,0.0257,8.1301,8.1301,0.3887,1,1,1,solo,solo,group-3,123,123,2573
MAGBENCH_eb97b898c24981307d1f22b87044d05dde1344b8bf19cdef6c47c06671b38763,MedAgentsBench,Simple,0.0637,0.0,0.0,0.0,0,0,0,solo,solo,group-3,350,350,3096
MAGBENCH_eb9e9551-a8a7-47a4-8531-2633fbb69a52,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,230,230,2693
MAGBENCH_ebefed46-d39d-42b5-8406-b16c9fb32ba7,MedAgentsBench,Simple,0.0397,0.0,0.0,0.0,0,0,0,solo,solo,group-3,402,402,2516
MAGBENCH_ec170d3976f9768aacbf65dec1fb5551ce0ebf1b4eeadc5dc30d8e23e4cccabd,MedAgentsBench,Simple,0.0157,0.0,0.0,0.3166,0,0,1,solo,solo,group-3,316,316,3159
MAGBENCH_ec6967c1-a9cd-4905-966d-9c9b7bb5a8f2,MedAgentsBench,Simple,0.0357,2.4272,2.4272,0.0,1,1,0,solo,solo,group-3,412,412,3228
MAGBENCH_ec9282d1-e1af-4be7-87b7-439159e3c16c,MedAgentsBench,Simple,0.045,0.0,0.0,0.3487,0,0,1,solo,solo,group-3,345,345,2868
MAGBENCH_ed8f7e06-e5bb-4a64-aafa-97c1e56fc1fd,MedAgentsBench,Simple,0.0217,4.9505,4.9505,0.4161,1,1,1,solo,solo,group-3,202,202,2403
MAGBENCH_ed92d804-ac83-440a-b908-df404df935ad,MedAgentsBench,Simple,0.0217,0.0,0.0,0.0,0,0,0,solo,solo,group-3,293,293,2846
MAGBENCH_eda8d5c0-449d-4c34-ad66-8a269fcdcb39,MedAgentsBench,Simple,0.0277,5.5249,5.5249,0.3266,1,1,1,solo,solo,group-3,181,181,3062
MAGBENCH_edb0ef61-a009-4fe9-811e-5b9d6ea40435,MedAgentsBench,Simple,0.0277,0.0,0.0,0.3469,0,0,1,solo,solo,group-3,367,367,2883
MAGBENCH_edcb831f-c060-498e-a756-c2047eb19c15,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,334,334,2465
MAGBENCH_ee31cc18-91fd-4582-a3e8-5311e85521b3,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,142,142,2460
MAGBENCH_ee343e97-60cc-402d-8c90-c92e8f168813,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,312,312,2922
MAGBENCH_ee350111-02ad-4142-8dc2-0be524836a16,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,200,200,2901
MAGBENCH_ee55a9bc-62bb-4952-957a-1902ff5b4376,MedAgentsBench,Simple,0.0237,3.4722,3.4722,0.3706,1,1,1,solo,solo,group-3,288,288,2698
MAGBENCH_ee5e4f25-9cee-48ea-b4aa-b631162d4543,MedAgentsBench,Simple,0.0277,3.1949,3.1949,0.3634,1,1,1,solo,solo,group-3,313,313,2752
MAGBENCH_ee6fc122-f7cc-425b-b372-9c55c4f5f5ab,MedAgentsBench,Moderate,0.1137,2.9762,2.9762,0.3495,1,1,1,solo,solo,group-3,336,336,2861
MAGBENCH_ef09a789-e189-42dc-a0fb-70da2c5ca170,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,308,308,2896
MAGBENCH_ef300ffa-be04-4c72-b18c-8e584ad89b20,MedAgentsBench,Simple,0.0177,7.5758,7.5758,0.4115,1,1,1,solo,solo,group-3,132,132,2430
MAGBENCH_ef6cd49c2cc86125af2ad77201d5be1bda68f097f18cefa11817136311713c98,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,277,277,2994
MAGBENCH_ef73b23ad24c5483df6724ecff6904dc382126ed6689b952c03f74458e96009e,MedAgentsBench,Simple,0.0877,0.0,0.0,0.0,0,0,0,solo,solo,group-3,415,415,3183
MAGBENCH_ef7dd5a4-386f-45e2-aa47-b2e9835f7169,MedAgentsBench,Simple,0.0157,4.3668,4.3668,0.4023,1,1,1,solo,solo,group-3,229,229,2486
MAGBENCH_ef893ac0-92b0-4689-984d-7eade2d8cf53,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,336,336,2831
MAGBENCH_ef9a0bee-7dbf-44e3-bc03-908430db2007,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,145,145,2697
MAGBENCH_f06f787a-ac63-41ec-b508-2b6d9848264d,MedAgentsBench,Simple,0.0257,3.69,3.69,0.4274,1,1,1,solo,solo,group-3,271,271,2340
MAGBENCH_f0ae92d9-8a7e-478e-bcdf-3546a9cd3b7b,MedAgentsBench,Simple,0.0297,3.6232,3.6232,0.3701,1,1,1,solo,solo,group-3,276,276,2702
MAGBENCH_f0d305f8-9c80-4091-bf91-9121f03ef067,MedAgentsBench,Simple,0.0297,0.0,0.0,0.3544,0,0,1,solo,solo,group-3,331,331,2822
MAGBENCH_f0e43051-15d7-4c2a-ba6e-daa8a5e30c11,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,122,122,2457
MAGBENCH_f0f91922-12fd-4213-871c-19e47532a6d6,MedAgentsBench,Simple,0.0737,0.0,0.0,0.0,0,0,0,solo,solo,group-3,304,304,2678
MAGBENCH_f1b944e7-35c7-4ae3-aea7-3cd1d32e5249,MedAgentsBench,Simple,0.0337,4.4248,4.4248,0.3997,1,1,1,solo,solo,group-3,226,226,2502
MAGBENCH_f2b61b44bbfd11383033f9a50302558425a0077be6e9b2c9d2d2c00ffb94a063,MedAgentsBench,Moderate,0.1217,0.0,0.0,0.0,0,0,0,solo,solo,group-3,465,465,3378
MAGBENCH_f2f90872-25be-4295-9e2c-26f8310a2100,MedAgentsBench,Simple,0.0577,0.0,0.0,0.0,0,0,0,solo,solo,group-3,376,376,2963
MAGBENCH_f300872f6e9f68452e5693fb747a4f37aca4bd51f319e038ada9a5ac6efe15d3,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,223,223,2506
MAGBENCH_f37b26c3-1be2-4ebd-8a21-a44172a0b092,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,224,224,2324
MAGBENCH_f4affb3a-0fce-423d-aaac-027d30259334,MedAgentsBench,Simple,0.0257,8.1301,8.1301,0.384,1,1,1,solo,solo,group-3,123,123,2604
MAGBENCH_f5b89559-4ce3-4dd5-b950-5624eb6f4ca8,MedAgentsBench,Simple,0.0537,0.0,0.0,0.0,0,0,0,solo,solo,group-3,342,342,3121
MAGBENCH_f5cd69ed-816c-4f6b-99cf-4cb41bce9f55,MedAgentsBench,Simple,0.0617,0.0,0.0,0.0,0,0,0,solo,solo,group-3,370,370,3171
MAGBENCH_f61e8ed7-4156-466d-a4eb-57ae2dedb0c8,MedAgentsBench,Simple,0.0197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,251,251,2599
MAGBENCH_f65fa6cba026938c5d4d4c3754ce1416f1f9287bdff806c2b9ac6f8a6cf7c175,MedAgentsBench,Simple,0.0617,3.3223,3.3223,0.0,1,1,0,solo,solo,group-3,301,301,2955
MAGBENCH_f6629c78-7a28-4abb-a0ff-98789fbe04da,MedAgentsBench,Simple,0.0397,4.3103,4.3103,0.3592,1,1,1,solo,solo,group-3,232,232,2784
MAGBENCH_f6cf71c5-7ca4-43a2-893a-f459548c5132,MedAgentsBench,Simple,0.0237,0.0,0.0,0.0,0,0,0,solo,solo,group-3,265,265,2660
MAGBENCH_f6f50542-f6b4-4fa8-b073-d12597eb52f9,MedAgentsBench,Simple,0.0617,4.3103,4.3103,0.338,1,1,1,solo,solo,group-3,232,232,2959
MAGBENCH_f70b9c50-597e-40e1-94ea-ecf1ddc146aa,MedAgentsBench,Simple,0.0397,0.0,0.0,0.0,0,0,0,solo,solo,group-3,241,241,2687
MAGBENCH_f7440f57-de36-4bf3-9fd7-f2b6048a472a,MedAgentsBench,Simple,0.0177,0.0,0.0,0.0,0,0,0,solo,solo,group-3,277,277,2898
MAGBENCH_f7aaa747-4b20-4034-b4dd-3aa8b964327a,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,377,377,2881
MAGBENCH_f7d9f997-d9d6-40e0-a921-49bb343f8b52,MedAgentsBench,Simple,0.0317,2.8902,2.8902,0.0,1,1,0,solo,solo,group-3,346,346,2853
MAGBENCH_f7e5f3040045388ee6a393602dd59e1f007ee0e50021d2354fae544aede8dff0,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,342,342,2831
MAGBENCH_f8268ff0-f341-40ac-9dd7-e639781e9914,MedAgentsBench,Simple,0.0217,10.989,10.989,0.3586,1,1,1,solo,solo,group-3,91,91,2789
MAGBENCH_f841125e-342d-4ad5-9138-4acd357f08c6,MedAgentsBench,Simple,0.0117,0.0,0.0,0.0,0,0,0,solo,solo,group-3,171,171,2461
MAGBENCH_f8420128-0bd2-4a3e-b54f-d99fd7eb7070,MedAgentsBench,Simple,0.0137,0.0,0.0,0.0,0,0,0,solo,solo,group-3,218,218,3024
MAGBENCH_f8c7a8c6-351b-4ffe-b108-dc3363837624,MedAgentsBench,Simple,0.0937,0.0,0.0,0.0,0,0,0,solo,solo,group-3,383,383,3402
MAGBENCH_f8f510ef-4928-4806-ba2a-f984e29463c8,MedAgentsBench,Simple,0.0397,0.0,0.0,0.0,0,0,0,solo,solo,group-3,343,343,2721
MAGBENCH_f91736e8-259c-4655-a68c-453dd490a7b7,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,173,173,2551
MAGBENCH_f9739409-2790-47a9-80b7-98c70f0bcc16,MedAgentsBench,Simple,0.0977,0.0,0.0,0.0,0,0,0,solo,solo,group-3,336,336,3003
MAGBENCH_f9c97abd-33dd-4262-b287-42f7bd033097,MedAgentsBench,Simple,0.0197,0.0,0.0,0.4883,0,0,1,solo,solo,group-3,229,229,2048
MAGBENCH_fa7ee43b-5ca6-4b65-a72d-9bafd53b25df,MedAgentsBench,Simple,0.0217,0.0,0.0,0.0,0,0,0,solo,solo,group-3,275,275,2790
MAGBENCH_faca646b-50ec-405f-ab5a-db965ea8a6c6,MedAgentsBench,Simple,0.0217,0.0,0.0,0.0,0,0,0,solo,solo,group-3,234,234,2126
MAGBENCH_fadfba88-9355-4a6c-9c99-f689dcf6f3a2,MedAgentsBench,Simple,0.0197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,277,277,2710
MAGBENCH_faf4af2f-9fe4-4062-9bdb-e21778b5cccd,MedAgentsBench,Simple,0.0297,0.0,0.0,0.3619,0,0,1,solo,solo,group-3,325,325,2763
MAGBENCH_fb47f171-c6d7-4871-8d28-92f2b97acc88,MedAgentsBench,Simple,0.0137,0.0,0.0,0.0,0,0,0,solo,solo,group-3,341,341,3165
MAGBENCH_fb834019-2bb9-4944-a0a0-0121cc6156fb,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,201,201,2711
MAGBENCH_fb9d4717-0a12-4fdf-bad8-0fe7bd66e722,MedAgentsBench,Simple,0.0437,0.0,0.0,0.0,0,0,0,solo,solo,group-3,309,309,2715
MAGBENCH_fc64fd3a-e114-404f-af63-dfaada2cdbf6,MedAgentsBench,Simple,0.0317,0.0,0.0,0.3697,0,0,1,solo,solo,group-3,201,201,2705
MAGBENCH_fca6dd3f-4e3a-49fe-a893-e4c69ee343b3,MedAgentsBench,Simple,0.0717,0.0,0.0,0.0,0,0,0,solo,solo,group-3,367,367,3188
MAGBENCH_fd8307b4-06b2-4493-bd48-46121a660315,MedAgentsBench,Simple,0.0157,3.4965,3.4965,0.0,1,1,0,solo,solo,group-3,286,286,2581
MAGBENCH_fdcb0022-449b-48e5-93b5-d9cd1813ed7b,MedAgentsBench,Simple,0.0157,4.5455,4.5455,0.3842,1,1,1,solo,solo,group-3,220,220,2603
MAGBENCH_fe1e7fd7-eab7-4ce9-a865-8c02fb21022b,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,230,230,2741
MAGBENCH_fe1e99cd-7e44-4118-b421-5944a39e5ae5,MedAgentsBench,Simple,0.0277,4.9261,4.9261,0.3514,1,1,1,solo,solo,group-3,203,203,2846
MAGBENCH_fe5ec2bf-ad45-4b77-9a7e-9fc2a67d9527,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,284,284,2577
MAGBENCH_fec4f95e-7c1c-4e3e-9245-18cc14fe84e9,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,397,397,2987
MAGBENCH_fec70b32-0c72-4266-908e-bd4900b01b31,MedAgentsBench,Simple,0.0457,4.4248,4.4248,0.4005,1,1,1,solo,solo,group-3,226,226,2497
